13:41:46.876 | Info | '/api/user/login' | 
13:41:47.031 | Info | ({'code':'MODULE_NOT_FOUND','requireStack':['D:\\Ejaarat Project\\Al-Khidmat-backend\\EjaaratMiddleWare\\API\\BusinessLogic\\logintoken.js','D:\\Ejaarat Project\\Al-Khidmat-backend\\EjaaratMiddleWare\\app.js','D:\\Ejaarat Project\\Al-Khidmat-backend\\EjaaratMiddleWare\\bin\\www']}) | 
13:42:03.964 | Info | '/api/user/login' | 
13:42:03.966 | Info | ({'code':'MODULE_NOT_FOUND','requireStack':['D:\\Ejaarat Project\\Al-Khidmat-backend\\EjaaratMiddleWare\\API\\BusinessLogic\\logintoken.js','D:\\Ejaarat Project\\Al-Khidmat-backend\\EjaaratMiddleWare\\app.js','D:\\Ejaarat Project\\Al-Khidmat-backend\\EjaaratMiddleWare\\bin\\www']}) | 
13:42:39.923 | Info | '/api/user/login' | 
13:43:31.281 | Info | '/api/user/login' | 
13:43:31.423 | Info | '/transaction/getuserpermissions' | 
13:43:31.432 | Info | '/dashboard' | 
13:43:31.476 | Info | '/transaction/getuserpermissions' | 
13:43:31.521 | Info | '/dashboard' | 
13:56:35.856 | Info | '/transaction/reports/:reportId' | 
14:08:57.312 | Info | '/dashboard' | 
14:08:57.588 | Info | '/dashboard' | 
14:09:08.141 | Info | '/transaction/reports/:reportId' | 
14:10:07.005 | Info | '/transaction/getalldonations' | 
14:10:07.019 | Info | '/transaction/getalldonations' | 
14:10:10.337 | Info | '/transaction/getarea' | 
14:10:10.343 | Info | '/transaction/getdonationtypes' | 
14:10:10.349 | Info | '/transaction/getdonationmethods' | 
14:10:10.355 | Info | '/transaction/getarea' | 
14:10:10.363 | Info | '/transaction/getdonationtypes' | 
14:10:10.365 | Info | '/transaction/getdonationmethods' | 
14:10:10.796 | Info | '/transaction/getalldonations' | 
14:10:10.807 | Info | '/transaction/getalldonations' | 
14:10:14.757 | Info | '/transaction/getarea' | 
14:10:14.760 | Info | '/transaction/getdonationtypes' | 
14:10:14.762 | Info | '/transaction/getdonationmethods' | 
14:10:14.767 | Info | '/transaction/getarea' | 
14:10:14.769 | Info | '/transaction/getdonationtypes' | 
14:10:14.773 | Info | '/transaction/getdonationmethods' | 
14:10:15.408 | Info | '/transaction/getalldonations' | 
14:10:15.425 | Info | '/transaction/getalldonations' | 
14:10:43.690 | Info | '/dashboard' | 
14:10:43.698 | Info | '/dashboard' | 
14:14:28.272 | Info | '/transaction/getuserpermissions' | 
14:14:28.277 | Info | '/transaction/getuserpermissions' | 
14:14:32.023 | Info | '/api/user/login' | 
14:14:32.207 | Info | '/transaction/getuserpermissions' | 
14:14:32.217 | Info | '/dashboard' | 
14:14:32.219 | Info | '/transaction/getuserpermissions' | 
14:14:32.229 | Info | '/dashboard' | 
14:15:44.803 | Info | '/transaction/getuserpermissions' | 
14:15:44.807 | Info | '/transaction/getuserpermissions' | 
14:15:48.182 | Info | '/api/user/login' | 
14:15:48.284 | Info | '/transaction/getuserpermissions' | 
14:15:48.293 | Info | '/dashboard' | 
14:15:48.295 | Info | '/transaction/getuserpermissions' | 
14:15:48.302 | Info | '/dashboard' | 
14:17:23.134 | Info | '/transaction/getuserpermissions' | 
14:17:23.140 | Info | '/transaction/getuserpermissions' | 
14:17:27.098 | Info | '/api/user/login' | 
14:17:27.228 | Info | '/transaction/getuserpermissions' | 
14:17:27.236 | Info | '/transaction/getuserpermissions' | 
14:17:27.238 | Info | '/dashboard' | 
14:17:27.247 | Info | '/dashboard' | 
14:22:34.032 | Info | '/transaction/getuserpermissions' | 
14:22:34.036 | Info | '/transaction/getuserpermissions' | 
14:22:38.260 | Info | '/api/user/login' | 
14:22:38.347 | Info | '/transaction/getuserpermissions' | 
14:22:38.350 | Info | '/dashboard' | 
14:22:38.355 | Info | '/transaction/getuserpermissions' | 
14:22:38.361 | Info | '/dashboard' | 
14:23:14.161 | Info | '/transaction/getuserpermissions' | 
14:23:14.164 | Info | '/transaction/getuserpermissions' | 
14:23:17.998 | Info | '/api/user/login' | 
14:23:18.100 | Info | '/transaction/getuserpermissions' | 
14:23:18.110 | Info | '/dashboard' | 
14:23:18.112 | Info | '/transaction/getuserpermissions' | 
14:23:18.122 | Info | '/dashboard' | 
14:23:25.969 | Info | '/dashboard' | 
14:23:25.976 | Info | '/dashboard' | 
14:23:27.179 | Info | '/transaction/getchannel' | 
14:23:27.187 | Info | '/transaction/getcenters' | 
14:23:27.192 | Info | '/transaction/getuserroles' | 
14:23:27.200 | Info | '/transaction/getusers' | 
14:23:27.213 | Info | '/transaction/getchannel' | 
14:23:27.217 | Info | '/transaction/getcenters' | 
14:23:27.219 | Info | '/transaction/getuserroles' | 
14:23:27.221 | Info | '/transaction/getusers' | 
14:23:54.206 | Info | '/dashboard' | 
14:23:54.219 | Info | '/dashboard' | 
14:25:12.090 | Info | '/transaction/getuserpermissions' | 
14:25:12.094 | Info | '/transaction/getuserpermissions' | 
14:25:15.834 | Info | '/api/user/login' | 
14:25:15.939 | Info | '/transaction/getuserpermissions' | 
14:25:15.948 | Info | '/transaction/getuserpermissions' | 
14:25:15.950 | Info | '/dashboard' | 
14:25:15.960 | Info | '/dashboard' | 
14:25:19.749 | Info | '/dashboard' | 
14:25:19.755 | Info | '/dashboard' | 
14:26:04.800 | Info | '/transaction/getuserpermissions' | 
14:26:04.803 | Info | '/transaction/getuserpermissions' | 
14:26:08.233 | Info | '/api/user/login' | 
14:26:08.316 | Info | '/transaction/getuserpermissions' | 
14:26:08.320 | Info | '/dashboard' | 
14:26:08.324 | Info | '/transaction/getuserpermissions' | 
14:26:08.333 | Info | '/dashboard' | 
14:26:46.782 | Info | '/transaction/getuserpermissions' | 
14:26:46.785 | Info | '/transaction/getuserpermissions' | 
14:26:59.802 | Info | '/api/user/login' | 
14:26:59.888 | Info | '/transaction/getuserpermissions' | 
14:26:59.895 | Info | '/transaction/getuserpermissions' | 
14:26:59.899 | Info | '/dashboard' | 
14:26:59.909 | Info | '/dashboard' | 
14:30:43.736 | Info | '/transaction/getuserpermissions' | 
14:30:43.740 | Info | '/transaction/getuserpermissions' | 
14:30:48.585 | Info | '/api/user/login' | 
14:30:48.654 | Info | '/transaction/getuserpermissions' | 
14:30:48.660 | Info | '/transaction/getuserpermissions' | 
14:30:48.665 | Info | '/dashboard' | 
14:30:48.672 | Info | '/dashboard' | 
14:53:00.325 | Info | '/transaction/getuserpermissions' | 
14:53:00.329 | Info | '/transaction/getuserpermissions' | 
14:53:03.374 | Info | '/api/user/login' | 
14:53:03.448 | Info | '/transaction/getuserpermissions' | 
14:53:03.455 | Info | '/transaction/getuserpermissions' | 
14:55:52.938 | Info | '/transaction/getuserpermissions' | 
14:55:52.941 | Info | '/transaction/getuserpermissions' | 
14:55:55.877 | Info | '/api/user/login' | 
14:55:55.953 | Info | '/transaction/getuserpermissions' | 
14:55:55.966 | Info | '/transaction/getuserpermissions' | 
14:56:24.277 | Info | '/transaction/getuserpermissions' | 
14:56:24.281 | Info | '/transaction/getuserpermissions' | 
14:56:27.070 | Info | '/api/user/login' | 
14:56:27.138 | Info | '/transaction/getuserpermissions' | 
14:56:27.148 | Info | '/transaction/getuserpermissions' | 
14:56:43.036 | Info | '/transaction/getuserpermissions' | 
14:56:43.040 | Info | '/transaction/getuserpermissions' | 
14:56:45.852 | Info | '/api/user/login' | 
14:56:45.925 | Info | '/transaction/getuserpermissions' | 
14:56:45.933 | Info | '/transaction/getuserpermissions' | 
14:58:35.269 | Info | '/transaction/getuserpermissions' | 
14:58:35.273 | Info | '/transaction/getuserpermissions' | 
14:58:38.596 | Info | '/api/user/login' | 
14:58:38.667 | Info | '/transaction/getuserpermissions' | 
14:58:38.677 | Info | '/transaction/getuserpermissions' | 
14:58:56.364 | Info | '/transaction/getuserpermissions' | 
14:58:56.368 | Info | '/transaction/getuserpermissions' | 
14:58:59.148 | Info | '/api/user/login' | 
14:58:59.217 | Info | '/transaction/getuserpermissions' | 
14:58:59.227 | Info | '/transaction/getuserpermissions' | 
15:00:31.391 | Info | '/transaction/getuserpermissions' | 
15:00:31.394 | Info | '/transaction/getuserpermissions' | 
15:00:34.482 | Info | '/api/user/login' | 
15:00:34.563 | Info | '/transaction/getuserpermissions' | 
15:00:34.571 | Info | '/transaction/getuserpermissions' | 
15:01:09.301 | Info | '/transaction/getuserpermissions' | 
15:01:09.404 | Info | '/transaction/getuserpermissions' | 
15:01:12.341 | Info | '/api/user/login' | 
15:01:12.611 | Info | '/transaction/getuserpermissions' | 
15:01:12.630 | Info | '/transaction/myprofile' | 
15:01:12.682 | Info | '/transaction/getuserpermissions' | 
15:01:12.690 | Info | '/transaction/myprofile' | 
15:01:12.697 | Info | '/transaction/myprofile' | 
15:01:12.701 | Info | '/transaction/myprofile' | 
15:03:32.217 | Info | '/transaction/getuserpermissions' | 
15:03:32.221 | Info | '/transaction/getuserpermissions' | 
15:03:34.996 | Info | '/api/user/login' | 
15:03:35.072 | Info | '/transaction/getuserpermissions' | 
15:03:35.084 | Info | '/transaction/myprofile' | 
15:03:35.086 | Info | '/transaction/getuserpermissions' | 
15:03:35.093 | Info | '/transaction/myprofile' | 
15:03:35.098 | Info | '/transaction/myprofile' | 
15:03:35.104 | Info | '/transaction/myprofile' | 
15:04:46.472 | Info | '/dashboard' | 
