16:14:50.089 | Info | '/api/user/login' | 
16:14:51.494 | Info | '/transaction/getuserpermissions' | 
16:14:51.556 | Info | '/dashboard' | 
16:14:51.979 | Info | '/transaction/getuserpermissions' | 
16:14:52.028 | Info | '/dashboard' | 
16:14:55.266 | Info | '/transaction/getarea' | 
16:14:55.406 | Info | '/transaction/getdonationtypes' | 
16:14:55.417 | Info | '/transaction/getdonationmethods' | 
16:14:55.426 | Info | '/transaction/getarea' | 
16:14:55.433 | Info | '/transaction/getdonationtypes' | 
16:14:55.437 | Info | '/transaction/getdonationmethods' | 
16:24:24.540 | Info | '/transaction/getuserpermissions' | 
16:24:24.546 | Info | '/transaction/getuserpermissions' | 
16:24:30.797 | Info | '/api/user/login' | 
16:24:31.054 | Info | '/transaction/getuserpermissions' | 
16:24:31.058 | Info | '/dashboard' | 
16:24:31.061 | Info | '/transaction/getuserpermissions' | 
16:24:31.069 | Info | '/dashboard' | 
16:24:34.014 | Info | '/transaction/getarea' | 
16:24:34.016 | Info | '/transaction/getdonationtypes' | 
16:24:34.019 | Info | '/transaction/getdonationmethods' | 
16:24:34.022 | Info | '/transaction/getarea' | 
16:24:34.026 | Info | '/transaction/getdonationtypes' | 
16:24:34.029 | Info | '/transaction/getdonationmethods' | 
16:31:08.733 | Info | '/transaction/getuserpermissions' | 
16:31:08.737 | Info | '/transaction/getuserpermissions' | 
16:31:13.257 | Info | '/api/user/login' | 
16:31:13.352 | Info | '/transaction/getuserpermissions' | 
16:31:13.359 | Info | '/transaction/getuserpermissions' | 
16:31:13.361 | Info | '/dashboard' | 
16:31:13.370 | Info | '/dashboard' | 
16:31:18.658 | Info | '/transaction/getarea' | 
16:31:18.661 | Info | '/transaction/getdonationtypes' | 
16:31:18.663 | Info | '/transaction/getdonationmethods' | 
16:31:18.669 | Info | '/transaction/getarea' | 
16:31:18.671 | Info | '/transaction/getdonationtypes' | 
16:31:18.675 | Info | '/transaction/getdonationmethods' | 
16:32:54.929 | Info | '/transaction/getuserpermissions' | 
16:32:54.935 | Info | '/transaction/getuserpermissions' | 
16:32:59.114 | Info | '/api/user/login' | 
16:32:59.209 | Info | '/transaction/getuserpermissions' | 
16:32:59.213 | Info | '/dashboard' | 
16:32:59.215 | Info | '/transaction/getuserpermissions' | 
16:32:59.225 | Info | '/dashboard' | 
16:33:02.271 | Info | '/transaction/getarea' | 
16:33:02.275 | Info | '/transaction/getdonationtypes' | 
16:33:02.277 | Info | '/transaction/getdonationmethods' | 
16:33:02.279 | Info | '/transaction/getarea' | 
16:33:02.283 | Info | '/transaction/getdonationtypes' | 
16:33:02.287 | Info | '/transaction/getdonationmethods' | 
16:35:04.986 | Info | '/transaction/getuserpermissions' | 
16:35:04.989 | Info | '/transaction/getuserpermissions' | 
16:35:11.241 | Info | '/api/user/login' | 
16:35:11.339 | Info | '/transaction/getuserpermissions' | 
16:35:11.341 | Info | '/dashboard' | 
16:35:11.345 | Info | '/transaction/getuserpermissions' | 
16:35:11.353 | Info | '/dashboard' | 
16:35:15.817 | Info | '/transaction/getarea' | 
16:35:15.821 | Info | '/transaction/getdonationtypes' | 
16:35:15.823 | Info | '/transaction/getdonationmethods' | 
16:35:15.825 | Info | '/transaction/getarea' | 
16:35:15.830 | Info | '/transaction/getdonationtypes' | 
16:35:15.832 | Info | '/transaction/getdonationmethods' | 
16:37:47.032 | Info | '/transaction/getuserpermissions' | 
16:37:47.036 | Info | '/transaction/getuserpermissions' | 
16:38:13.891 | Info | '/api/user/login' | 
16:38:14.025 | Info | '/transaction/getuserpermissions' | 
16:38:14.027 | Info | '/dashboard' | 
16:38:14.032 | Info | '/transaction/getuserpermissions' | 
