10:41:21.542 | Info | '/api/user/login' | 
10:41:22.418 | Info | '/transaction/getuserpermissions' | 
10:41:22.420 | Info | '/dashboard' | 
10:41:22.423 | Info | '/transaction/getuserpermissions' | 
10:41:22.495 | Info | '/dashboard' | 
10:43:37.443 | Info | '/transaction/getdonationpurpose' | 
10:43:37.468 | Info | '/transaction/getarea' | 
10:43:37.473 | Info | '/transaction/getdonationpurpose' | 
10:43:37.478 | Info | '/transaction/getarea' | 
10:43:42.531 | Info | '/transaction/getchannel' | 
10:43:42.579 | Info | '/transaction/getchannel' | 
10:43:48.743 | Info | '/dashboard' | 
10:43:48.749 | Info | '/dashboard' | 
10:53:32.993 | Info | '/api/user/login' | 
10:53:33.620 | Info | '/dashboard' | 
10:53:33.599 | Info | '/transaction/getuserpermissions' | 
10:53:33.880 | Info | '/transaction/getuserpermissions' | 
10:53:33.896 | Info | '/dashboard' | 
10:53:51.883 | Info | '/transaction/getarea' | 
10:53:51.888 | Info | '/transaction/getdonationtypes' | 
10:53:51.892 | Info | '/transaction/getdonationmethods' | 
10:53:51.899 | Info | '/transaction/getarea' | 
10:53:51.902 | Info | '/transaction/getdonationtypes' | 
10:53:51.908 | Info | '/transaction/getdonationmethods' | 
10:53:58.268 | Info | '/transaction/getdonordetails' | 
10:54:06.904 | Info | '/transaction/getdonationpurpose' | 
10:54:08.170 | Info | '/transaction/getdonationpurpose' | 
10:54:24.100 | Info | '/transaction/getdonordetails' | 
10:54:32.529 | Info | '/transaction/newdonation' | 
10:55:21.658 | Info | '/transaction/getdonordetails' | 
10:55:33.187 | Info | '/transaction/getdonationpurpose' | 
10:55:33.918 | Info | '/transaction/getdonationpurpose' | 
10:55:39.209 | Info | '/transaction/getdonationpurpose' | 
10:55:40.060 | Info | '/transaction/getdonationpurpose' | 
10:55:46.253 | Info | '/transaction/newdonation' | 
11:40:51.179 | Info | '/transaction/getuserpermissions' | 
11:40:51.203 | Info | '/transaction/getuserpermissions' | 
11:40:55.334 | Info | '/api/user/login' | 
11:40:55.712 | Info | '/transaction/getuserpermissions' | 
11:40:55.728 | Info | '/dashboard' | 
11:40:55.798 | Info | '/transaction/getuserpermissions' | 
11:40:55.820 | Info | '/dashboard' | 
11:41:00.057 | Info | '/transaction/getarea' | 
11:41:00.068 | Info | '/transaction/getdonationmethods' | 
11:41:00.063 | Info | '/transaction/getdonationtypes' | 
11:41:00.084 | Info | '/transaction/getarea' | 
11:41:00.087 | Info | '/transaction/getdonationtypes' | 
11:41:00.097 | Info | '/transaction/getdonationmethods' | 
11:41:08.029 | Info | '/transaction/getdonordetails' | 
11:41:17.665 | Info | '/transaction/getdonordetails' | 
11:41:30.810 | Info | '/transaction/getdonationpurpose' | 
11:41:32.230 | Info | '/transaction/getdonationpurpose' | 
11:47:48.926 | Info | '/transaction/getuserpermissions' | 
11:47:48.930 | Info | '/transaction/getuserpermissions' | 
11:47:54.788 | Info | '/api/user/login' | 
11:47:54.885 | Info | '/transaction/getuserpermissions' | 
11:47:54.887 | Info | '/dashboard' | 
11:47:54.892 | Info | '/transaction/getuserpermissions' | 
11:47:54.898 | Info | '/dashboard' | 
11:47:57.997 | Info | '/transaction/getarea' | 
11:47:57.999 | Info | '/transaction/getdonationtypes' | 
11:47:58.003 | Info | '/transaction/getdonationmethods' | 
11:47:58.006 | Info | '/transaction/getarea' | 
11:47:58.009 | Info | '/transaction/getdonationtypes' | 
11:47:58.012 | Info | '/transaction/getdonationmethods' | 
11:48:04.373 | Info | '/transaction/getdonationpurpose' | 
11:48:05.128 | Info | '/transaction/getdonationpurpose' | 
11:49:29.600 | Info | '/transaction/getuserpermissions' | 
11:49:29.603 | Info | '/transaction/getuserpermissions' | 
11:49:33.217 | Info | '/api/user/login' | 
11:49:33.303 | Info | '/transaction/getuserpermissions' | 
11:49:33.310 | Info | '/transaction/getuserpermissions' | 
11:49:33.312 | Info | '/dashboard' | 
11:49:33.319 | Info | '/dashboard' | 
11:49:36.246 | Info | '/transaction/getarea' | 
