14:01:49.448 | Info | '/api/user/login' | 
14:01:50.331 | Info | '/transaction/getuserpermissions' | 
14:01:50.408 | Info | '/transaction/myprofile' | 
14:01:50.478 | Info | '/transaction/getuserpermissions' | 
14:02:10.362 | Info | '/transaction/myprofile' | 
14:02:10.405 | Info | '/transaction/myprofile' | 
14:02:10.415 | Info | '/transaction/myprofile' | 
14:02:16.921 | Info | '/transaction/myprofile' | 
14:02:16.931 | Info | '/transaction/myprofile' | 
14:02:48.911 | Info | '/transaction/myprofile' | 
14:02:50.229 | Info | '/transaction/getuserpermissions' | 
14:02:50.235 | Info | '/transaction/getuserpermissions' | 
14:02:54.779 | Info | '/api/user/login' | 
14:02:54.921 | Info | '/transaction/getuserpermissions' | 
14:02:54.972 | Info | '/transaction/getuserpermissions' | 
14:02:54.935 | Info | '/transaction/myprofile' | 
14:03:14.940 | Info | '/transaction/myprofile' | 
14:03:14.967 | Info | '/transaction/myprofile' | 
14:03:15.518 | Info | '/transaction/myprofile' | 
14:03:28.005 | Info | '/api/user/login' | 
14:03:28.225 | Info | '/transaction/getuserpermissions' | 
14:03:28.243 | Info | '/transaction/myprofile' | 
14:03:28.300 | Info | '/transaction/getuserpermissions' | 
14:03:48.245 | Info | '/transaction/myprofile' | 
14:03:48.254 | Info | '/transaction/myprofile' | 
14:03:48.263 | Info | '/transaction/myprofile' | 
14:03:55.404 | Info | '/transaction/myprofile' | 
14:03:55.415 | Info | '/transaction/myprofile' | 
14:04:30.495 | Info | '/transaction/myprofile' | 
14:04:30.984 | Info | '/transaction/getuserpermissions' | 
14:04:30.988 | Info | '/transaction/getuserpermissions' | 
14:04:34.538 | Info | '/api/user/login' | 
14:04:34.655 | Info | '/transaction/getuserpermissions' | 
14:04:34.675 | Info | '/transaction/myprofile' | 
14:04:34.705 | Info | '/transaction/getuserpermissions' | 
14:04:54.680 | Info | '/transaction/myprofile' | 
14:04:54.688 | Info | '/transaction/myprofile' | 
14:04:54.700 | Info | '/transaction/myprofile' | 
14:05:04.094 | Info | '/transaction/myprofile' | 
14:05:04.115 | Info | '/transaction/myprofile' | 
14:09:56.989 | Info | '/api/user/login' | 
14:09:57.157 | Info | '/transaction/getuserpermissions' | 
14:09:57.165 | Info | '/transaction/myprofile' | 
14:09:57.206 | Info | '/transaction/getuserpermissions' | 
14:10:03.234 | Info | '/transaction/getcenters' | 
14:10:03.248 | Info | '/transaction/getuserroles' | 
14:10:03.265 | Info | '/transaction/getusers' | 
14:10:03.276 | Info | '/transaction/getcenters' | 
14:10:17.167 | Info | '/transaction/myprofile' | 
14:10:17.225 | Info | '/transaction/myprofile' | 
14:10:17.235 | Info | '/transaction/myprofile' | 
14:10:59.549 | Info | '/transaction/myprofile' | 
14:10:59.933 | Info | '/transaction/getuserroles' | 
14:10:59.954 | Info | '/transaction/getusers' | 
14:11:03.711 | Info | '/transaction/getpermissions' | 
14:11:03.721 | Info | '/transaction/getpermissions' | 
14:11:06.501 | Info | '/transaction/getcenters' | 
14:11:06.509 | Info | '/transaction/getcenters' | 
14:11:10.181 | Info | '/transaction/getpermissions' | 
14:11:10.189 | Info | '/transaction/getpermissions' | 
14:11:20.209 | Info | '/transaction/getcenters' | 
14:11:20.216 | Info | '/transaction/getcenters' | 
14:11:23.713 | Info | '/transaction/getuserroles' | 
14:11:23.797 | Info | '/transaction/getuserroles' | 
14:11:30.188 | Info | '/transaction/getuserroles' | 
14:11:30.183 | Info | '/transaction/getuserroles' | 
14:12:36.482 | Info | '/transaction/getuserroles' | 
14:12:36.705 | Info | '/transaction/getuserroles' | 
14:12:42.617 | Info | '/transaction/getuserpermissions' | 
14:12:42.627 | Info | '/transaction/getuserpermissions' | 
14:12:51.479 | Info | '/api/user/login' | 
14:12:51.605 | Info | '/transaction/getuserpermissions' | 
14:12:51.626 | Info | '/transaction/myprofile' | 
14:12:51.638 | Info | '/transaction/getuserpermissions' | 
14:12:51.664 | Info | '/transaction/myprofile' | 
14:12:51.681 | Info | '/transaction/myprofile' | 
14:12:51.696 | Info | '/transaction/myprofile' | 
14:12:54.576 | Info | '/transaction/getcenters' | 
14:12:54.583 | Info | '/transaction/getuserroles' | 
14:12:54.585 | Info | '/transaction/getusers' | 
14:12:54.603 | Info | '/transaction/getcenters' | 
14:12:54.611 | Info | '/transaction/getuserroles' | 
14:12:54.623 | Info | '/transaction/getusers' | 
14:12:55.784 | Info | '/transaction/myprofile' | 
14:12:55.797 | Info | '/transaction/myprofile' | 
14:12:55.804 | Info | '/transaction/myprofile' | 
14:12:55.811 | Info | '/transaction/myprofile' | 
14:13:00.091 | Info | '/transaction/getpermissions' | 
14:13:00.094 | Info | '/transaction/getuserroles' | 
14:13:00.102 | Info | '/transaction/getpermissions' | 
14:13:00.106 | Info | '/transaction/getuserroles' | 
14:13:01.706 | Info | '/transaction/getcenters' | 
14:13:01.713 | Info | '/transaction/getcenters' | 
14:13:11.462 | Info | '/transaction/getcenters' | 
14:13:11.534 | Info | '/transaction/getcenters' | 
14:13:49.338 | Info | '/transaction/getcenters' | 
14:13:49.351 | Info | '/transaction/getuserroles' | 
14:13:49.356 | Info | '/transaction/getusers' | 
14:13:49.358 | Info | '/transaction/getcenters' | 
14:13:49.374 | Info | '/transaction/getuserroles' | 
14:13:49.378 | Info | '/transaction/getusers' | 
14:15:08.917 | Info | '/transaction/myprofile' | 
14:15:09.252 | Info | '/transaction/myprofile' | 
14:15:09.263 | Info | '/transaction/myprofile' | 
14:15:09.271 | Info | '/transaction/myprofile' | 
14:15:11.396 | Info | '/transaction/getuserpermissions' | 
14:15:11.402 | Info | '/transaction/getuserpermissions' | 
14:15:15.896 | Info | '/api/user/login' | 
14:15:16.010 | Info | '/transaction/getuserpermissions' | 
14:15:16.033 | Info | '/transaction/getuserpermissions' | 
14:15:16.038 | Info | '/transaction/myprofile' | 
14:15:16.051 | Info | '/transaction/myprofile' | 
14:15:16.059 | Info | '/transaction/myprofile' | 
14:15:16.065 | Info | '/transaction/myprofile' | 
14:15:18.464 | Info | '/transaction/getchannel' | 
14:15:18.470 | Info | '/transaction/getcenters' | 
14:15:18.476 | Info | '/transaction/getuserroles' | 
14:15:18.481 | Info | '/transaction/getusers' | 
14:15:18.490 | Info | '/transaction/getchannel' | 
14:15:18.509 | Info | '/transaction/getcenters' | 
14:15:18.511 | Info | '/transaction/getuserroles' | 
14:15:18.523 | Info | '/transaction/getusers' | 
14:15:19.609 | Info | '/transaction/getuserroles' | 
14:15:19.611 | Info | '/transaction/getpermissions' | 
14:15:19.618 | Info | '/transaction/getuserroles' | 
14:15:19.623 | Info | '/transaction/getpermissions' | 
14:15:20.517 | Info | '/transaction/getcenters' | 
14:15:20.522 | Info | '/transaction/getcenters' | 
14:15:21.636 | Info | '/transaction/getchannel' | 
14:15:21.641 | Info | '/transaction/getchannel' | 
14:15:23.131 | Info | '/transaction/getchannel' | 
14:15:23.134 | Info | '/transaction/getcenters' | 
14:15:23.138 | Info | '/transaction/getuserroles' | 
14:15:23.140 | Info | '/transaction/getusers' | 
14:15:23.143 | Info | '/transaction/getchannel' | 
14:15:23.149 | Info | '/transaction/getcenters' | 
14:15:23.152 | Info | '/transaction/getuserroles' | 
14:15:23.155 | Info | '/transaction/getusers' | 
14:15:23.550 | Info | '/transaction/getpermissions' | 
14:15:23.557 | Info | '/transaction/getpermissions' | 
14:15:23.559 | Info | '/transaction/getuserroles' | 
14:15:23.564 | Info | '/transaction/getuserroles' | 
14:15:23.930 | Info | '/transaction/getcenters' | 
14:15:23.935 | Info | '/transaction/getcenters' | 
14:15:24.247 | Info | '/transaction/getchannel' | 
14:15:24.252 | Info | '/transaction/getchannel' | 
14:15:26.032 | Info | '/transaction/myprofile' | 
14:15:26.041 | Info | '/transaction/myprofile' | 
14:15:26.048 | Info | '/transaction/myprofile' | 
14:15:26.059 | Info | '/transaction/myprofile' | 
14:15:34.358 | Info | '/transaction/myprofile' | 
14:15:34.397 | Info | '/transaction/myprofile' | 
14:15:34.405 | Info | '/transaction/myprofile' | 
14:15:34.418 | Info | '/transaction/myprofile' | 
14:15:36.061 | Info | '/transaction/getchannel' | 
14:15:36.065 | Info | '/transaction/getcenters' | 
14:15:36.067 | Info | '/transaction/getuserroles' | 
